stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
2786,52758,SB DOUGLAS RD NS HARDWICK ST,DOUGLAS RD @ HARDWICK ST,49.252093,-122.981855,ZN 2, ,0,
2785,52757,SB DOUGLAS RD FS LAUREL ST,DOUGLAS RD @ LAUREL ST,49.253270,-122.982038,ZN 2, ,0,
2784,52756,SB DOUGLAS RD NS DOMINION ST,DOUGLAS RD @ DOMINION ST,49.256304,-122.982633,ZN 2, ,0,
2783,52755,SB DOUGLAS RD FS NORLAND AV,DOUGLAS RD @ NORLAND AVE,49.258914,-122.983302,ZN 2, ,0,
2795,52767,SB WALKER AV FS MORLEY ST,WALKER AVE @ MORLEY ST,49.225020,-122.958428,ZN 2, ,0,
2794,52766,SB WALKER AV FS STANLEY ST,WALKER AVE @ STANLEY ST,49.226746,-122.960502,ZN 2, ,0,
2793,52765,EB STANLEY ST FS SPERLING AV,STANLEY ST @ SPERLING AVE,49.227032,-122.964257,ZN 2, ,0,
2792,52764,SB SPERLING AV FS OAKLAND ST,SPERLING AVE @ OAKLAND ST,49.229189,-122.964859,ZN 2, ,0,
2791,52763,WB BURRIS ST FS MALVERN AV,BURRIS ST @ MALVERN AVE,49.231088,-122.962510,ZN 2, ,0,
2790,52762,WB BURRIS ST FS BRAEMAR AV,BURRIS ST @ BRAEMAR AVE,49.232451,-122.960040,ZN 2, ,0,
2789,52761,WB BURRIS ST FS BUCKINGHAM AV,BURRIS ST @ BUCKINGHAM AVE,49.233656,-122.957860,ZN 2, ,0,
2788,52760,WB BURRIS ST FS CANADA WAY,BURRIS ST @ CANADA WAY,49.235261,-122.954973,ZN 2, ,0,
2798,52770,SB SALISBURY AV FS ARCOLA ST,SALISBURY AVE @ ARCOLA ST,49.219020,-122.957618,ZN 2, ,0,
2797,52769,SB SALISBURY AV FS ELWELL ST,SALISBURY AVE @ ELWELL ST,49.220907,-122.957641,ZN 2, ,0,
2796,52768,SB SALISBURY AV FS IMPERIAL ST,SALISBURY AVE @ IMPERIAL ST,49.223297,-122.957661,ZN 2, ,0,
8740,58388,NB GILMORE AV FS HALIFAX ST,GILMORE AVE @ HALIFAX ST,49.268336,-123.014167,ZN 2, ,0,
2782,52754,SB DOUGLAS RD FS STILL CREEK AV,DOUGLAS RD @ STILL CREEK AVE,49.260445,-122.984344,ZN 2, ,0,
1859,51845,EB HASTINGS ST FS BETA AV,HASTINGS ST @ BETA AVE,49.280895,-122.996968,ZN 2, ,0,
2756,52731,SB GILMORE DIVERSION FS MYRTLE ST,GILMORE DIVERSION @ MYRTLE ST,49.259667,-123.013117,ZN 2, ,0,
2757,52732,SB GILMORE DIVERSION FS MANOR ST,GILMORE DIVERSION @ MANOR ST,49.256619,-123.012025,ZN 2, ,0,
2759,52734,SB GILMORE WAY AT 3500 BLOCK,GILMORE WAY @ 3500 BLOCK,49.252589,-123.010799,ZN 2, ,0,
1793,51779,SB SMITH AV FS KINCAID ST--,SMITH AVE @ KINCAID ST,49.248470,-123.019892,ZN 2, ,0,
1794,51780,SB SMITH AV FS SPRUCE ST--,SMITH AVE @ SPRUCE ST,49.246770,-123.019896,ZN 2, ,0,
2760,52735,EB MOSCROP ST FS SMITH AV,MOSCROP ST @ SMITH AVE,49.242913,-123.019292,ZN 2, ,0,
9505,58346,SB GILMORE AV FS HENNING DR,GILMORE AVE @ HENNING DR,49.264142,-123.014451,ZN 2, ,0,
2773,52746,SB GILMORE AV FS KITCHENER ST,GILMORE AVE @ KITCHENER ST,49.271856,-123.014355,ZN 2, ,0,
2772,52745,SB GILMORE AV FS WILLIAM ST,GILMORE AVE @ WILLIAM ST,49.273627,-123.014337,ZN 2, ,0,
2771,52744,SB GILMORE AV FS VENABLES ST,GILMORE AVE @ VENABLES ST,49.276366,-123.014343,ZN 2, ,0,
2770,52743,SB GILMORE AV FS GEORGIA ST,GILMORE AVE @ GEORGIA ST,49.278056,-123.014309,ZN 2, ,0,
2769,52742,SB GILMORE AV FS HASTINGS ST,GILMORE AVE @ HASTINGS ST,49.280693,-123.014292,ZN 2, ,0,
1891,51877,WB HASTINGS ST FS HYTHE AV,HASTINGS ST @ HYTHE AVE,49.280240,-122.991013,ZN 2, ,0,
1892,51878,WB HASTINGS ST FS GAMMA AV,HASTINGS ST @ GAMMA AVE,49.281077,-122.995896,ZN 2, ,0,
1893,51879,WB HASTINGS ST FS ALPHA AV,HASTINGS ST @ ALPHA AVE,49.281099,-123.000747,ZN 2, ,0,
2973,52942,NB HOLDOM AV FS FRANCES ST,HOLDOM AVE @ FRANCES ST,49.279421,-122.980857,ZN 2, ,0,
2972,52941,NB HOLDOM AV FS UNION ST,HOLDOM AVE @ UNION ST,49.277578,-122.980878,ZN 2, ,0,
2971,52940,NB HOLDOM AV FS CURTIS ST,HOLDOM AVE @ CURTIS ST,49.276101,-122.980893,ZN 2, ,0,
2970,52939,NB HOLDOM AV FS KITCHENER ST,HOLDOM AVE @ KITCHENER ST,49.271943,-122.981061,ZN 2, ,0,
2969,52938,NB HOLDOM AV FS WINCH ST,HOLDOM AVE @ WINCH ST,49.270142,-122.981069,ZN 2, ,0,
2968,52937,NB HOLDOM AV FS HALIFAX ST,HOLDOM AVE @ HALIFAX ST,49.268316,-122.981077,ZN 2, ,0,
2817,52788,NB DOUGLAS RD FS NORLAND AV,DOUGLAS RD @ NORLAND AVE,49.259866,-122.983585,ZN 2, ,0,
2816,52787,NB DOUGLAS RD NS HWY 1 OVERPASS,DOUGLAS RD @ HIGHWAY 1,49.256982,-122.982622,ZN 2, ,0,
2815,52786,NB DOUGLAS RD FS NORFOLK ST,DOUGLAS RD @ NORFOLK ST,49.255423,-122.982097,ZN 2, ,0,
2814,52785,NB DOUGLAS RD NS LAUREL ST,DOUGLAS RD @ LAUREL ST,49.253402,-122.981865,ZN 2, ,0,
2813,52784,NB DOUGLAS RD FS HARDWICK ST,DOUGLAS RD @ HARDWICK ST,49.251963,-122.981650,ZN 2, ,0,
2812,52783,NB DOUGLAS RD NS SPROTT ST,DOUGLAS RD @ SPROTT ST,49.249667,-122.980822,ZN 2, ,0,
2805,52777,WB STANLEY ST FS WALKER AV,STANLEY ST @ WALKER AVE,49.227118,-122.961356,ZN 2, ,0,
2806,52778,NB SPERLING AV FS STANLEY ST,SPERLING AVE @ STANLEY ST,49.227412,-122.964678,ZN 2, ,0,
2809,52781,EB BURRIS ST FS BUCKINGHAM AV,BURRIS ST @ BUCKINGHAM AVE,49.234122,-122.956741,ZN 2, ,0,
2808,52780,EB BURRIS ST FS BRAEMAR AV,BURRIS ST @ BRAEMAR AVE,49.232779,-122.959214,ZN 2, ,0,
2807,52779,EB BURRIS ST FS LEIBLY AV,BURRIS ST @ LEIBLY AVE,49.230747,-122.962885,ZN 2, ,0,
2804,52776,NB WALKER AV FS MORLEY ST,WALKER AVE @ MORLEY ST,49.225516,-122.958823,ZN 2, ,0,
2800,52772,NB SALISBURY AV FS KINGSWAY,SALISBURY AVE @ KINGSWAY,49.218855,-122.957436,ZN 2, ,0,
2802,52774,NB SALISBURY AV FS MCBRIDE ST,SALISBURY AVE @ MCBRIDE ST,49.222373,-122.957497,ZN 2, ,0,
8738,58387,SB GILMORE AV FS 2 AV,GILMORE AVE @ 2 AVE,49.267780,-123.014361,ZN 2, ,0,
9010,58598,SB GILMORE AV FS DOUGLAS RD,GILMORE AVE @ DOUGLAS RD,49.269886,-123.014354,ZN 2, ,0,
9125,52782,SB DEER LAKE PKY FS CANADA WAY--,DEER LAKE PKY @ CANADA WAY,49.244974,-122.974659,ZN 2, ,0,
10042,59402,SB SMITH AV FS FIR ST--,SMITH AVE @ FIR ST,49.244603,-123.019856,ZN 2, ,0,
10204,51876,WB HASTINGS ST FS SPRINGER AV,HASTINGS ST @ SPRINGER AVE,49.280441,-122.988234,ZN 2, ,0,
10205,51875,WB HASTINGS ST FS HOWARD AV,HASTINGS ST @ HOWARD AVE,49.280429,-122.984501,ZN 2, ,0,
10600,59995,NB WALKER AV FS IMPERIAL ST,WALKER AVE @ IMPERIAL AVE,49.224605,-122.957702,ZN 2, ,0,
9043,58337,WB HASTINGS ST FS HOLDOM AV--,HASTINGS ST @ HOLDOM AVE,49.280431,-122.981804,ZN 2, ,0,
11519,52733,SB GILMORE WAY FS CANADA WAY,GILMORE WAY @ CANADA WAY,49.254132,-123.010836,ZN 2, ,0,
11196,61070,CAPILANO UNIVERSITY BAY 3,CAPILANO UNIVERSITY @ BAY 3,49.319394,-123.018758,ZN 2, ,0,
2559,52534,EB BROADWAY FS SPERLING AV,BROADWAY @ SPERLING AVE,49.261458,-122.963811,ZN 2, ,0,
2914,52883,NB DUTHIE AV FS BROADWAY,DUTHIE AVE @ BROADWAY,49.261602,-122.953351,ZN 2, ,0,
2915,52884,NB DUTHIE AV FS MONTECITO DR,DUTHIE AVE @ MONTECITO DR,49.264555,-122.953320,ZN 2, ,0,
2916,52885,NB DUTHIE AV FS SUTLIFF ST,DUTHIE AVE @ SUTLIFF ST,49.266580,-122.953294,ZN 2, ,0,
9081,58264,EB BROADWAY FS ELLERSLIE AV,BROADWAY @ ELLERSLIE AVE,49.261674,-122.960766,ZN 2, ,0,
2921,52890,NB DUTHIE AV FS GREYSTONE DR,DUTHIE AVE @ GREYSTONE DR,49.273012,-122.953411,ZN 2, ,0,
1864,51850,EB HASTINGS ST FS FELL AV,HASTINGS ST @ FELL AVE,49.280241,-122.975131,ZN 2, ,0,
1865,51851,EB HASTINGS ST FS KENSINGTON AV,HASTINGS ST @ KENSINGTON AVE,49.280234,-122.969232,ZN 2, ,0,
1870,51856,EB HASTINGS ST FS DUTHIE AV,HASTINGS ST @ DUTHIE AVE,49.280277,-122.952555,ZN 2, ,0,
1871,51857,EB BURNABY MTN PKY AT BURNWOOD AV,BURNABY MOUNTAIN PKY @ BURNWOOD AVE,49.277354,-122.946041,ZN 2, ,0,
1872,51858,EB BURNABY MTN PKY AT CURTIS ST,BURNABY MOUNTAIN PKY @ CURTIS ST,49.275139,-122.941231,ZN 2, ,0,
3129,53096,SFU TRANSIT EXCHANGE BAY 2,SFU TRANSIT EXCHANGE @ BAY 2,49.278484,-122.912790,ZN 2, ,0,
534,50530,BURRARD STN BAY 6,BURRARD STN @ BAY 6,49.285449,-123.119417,ZN 1, ,0,
8896,58372,EB HASTINGS ST FS INLET DR,HASTINGS ST @ INLET DR,49.280302,-122.957607,ZN 2, ,0,
2938,52907,SB DUTHIE AV FS HASTINGS ST,DUTHIE AVE @ HASTINGS ST,49.280065,-122.953482,ZN 2, ,0,
1879,51865,WB BURNABY MTN PKY AT CURTIS ST,BURNABY MOUNTAIN PKY @ CURTIS ST,49.275447,-122.941479,ZN 2, ,0,
1880,51866,WB BURNABY MTN PKY AT BURNWOOD AV,BURNABY MOUNTAIN PKY @ BURNWOOD AVE,49.278164,-122.946822,ZN 2, ,0,
8802,58393,WB HASTINGS ST FS DUTHIE AV,HASTINGS ST @ DUTHIE AVE,49.280474,-122.954024,ZN 2, ,0,
1886,51872,WB HASTINGS ST FS KENSINGTON AV,HASTINGS ST @ KENSINGTON AVE,49.280464,-122.970601,ZN 2, ,0,
1887,51873,WB HASTINGS ST FS FELL AV,HASTINGS ST @ FELL AVE,49.280427,-122.976062,ZN 2, ,0,
11766,51869,WB HASTINGS FS CLIFF AV,HASTINGS ST @ CLIFF AVE,49.280433,-122.959530,ZN 2, ,0,
2861,52832,SB DUTHIE AV AT CAMARILLO PL,DUTHIE AVE @ CAMARILLO PL,49.265130,-122.953467,ZN 2, ,0,
2862,52833,SB DUTHIE AV FS GIBSON ST,DUTHIE AVE @ GIBSON ST,49.263035,-122.953486,ZN 2, ,0,
2853,52824,SB DUTHIE AV FS CURTIS ST,DUTHIE AVE @ CURTIS ST,49.274863,-122.953553,ZN 2, ,0,
2854,52825,SB DUTHIE AV FS RIDLEY DR,DUTHIE AVE @ RIDLEY DR,49.273109,-122.953562,ZN 2, ,0,
2860,52831,SB DUTHIE AV FS HALIFAX ST,DUTHIE AVE @ HALIFAX ST,49.267616,-122.953438,ZN 2, ,0,
10028,53308,WB LOUGHEED HWY FS LAKE CITY WAY,LOUGHEED HWY @ LAKE CITY WAY,49.254430,-122.938606,ZN 2, ,0,
3029,52998,SFU TRANSIT EXCHANGE BAY 4,SFU TRANSIT EXCHANGE @ BAY 4,49.278447,-122.912574,ZN 2, ,0,
11786,61689,EB COMO LAKE AV FS EMERSON ST,COMO LAKE AV @ EMERSON ST,49.263232,-122.885809,ZN 3, ,0,
3031,53000,EB COMO LAKE AV FS DOGWOOD ST,COMO LAKE AVE @ DOGWOOD ST,49.263392,-122.883104,ZN 3, ,0,
3033,53002,EB COMO LAKE AV FS TOWNLEY ST,COMO LAKE AVE @ TOWNLEY ST,49.263514,-122.873834,ZN 3, ,0,
3034,53003,EB COMO LAKE AV FS BLUE MOUNTAIN ST,COMO LAKE AVE @ BLUE MOUNTAIN ST,49.263455,-122.867656,ZN 3, ,0,
3035,53004,EB COMO LAKE AV FS PORTER ST,COMO LAKE AVE @ PORTER ST,49.263445,-122.862462,ZN 3, ,0,
3037,53006,EB COMO LAKE AV FS SCHOOLHOUSE ST,COMO LAKE AVE @ SCHOOLHOUSE ST,49.263375,-122.851205,ZN 3, ,0,
3038,53007,EB COMO LAKE AV FS WASCO ST,COMO LAKE AVE @ WASCO ST,49.263369,-122.849118,ZN 3, ,0,
3040,53009,EB COMO LAKE AV NS LINTON ST,COMO LAKE AVE @ LINTON ST,49.263288,-122.841356,ZN 3, ,0,
3334,53299,COQUITLAM CENTRAL STN BAY 1,COQUITLAM CENTRAL STN @ BAY 1,49.275730,-122.798378,ZN 3, ,0,
11444,53008,EB COMO LAKE AV FS POIRIER ST,COMO LAKE AVE @ POIRIER ST,49.263336,-122.846019,ZN 3, ,0,
11443,53005,EB COMO LAKE AV FS GATENSBURY ST,COMO LAKE AVE @ GATENSBURY ST,49.263413,-122.857006,ZN 3, ,0,
11679,61610,EB COMO LAKE AV NS ROBINSON ST,COMO LAKE AVE @ ROBINSON ST,49.263526,-122.880580,ZN 3, ,0,
11896,61745,EB COMO LAKE AV FS BANTING ST,COMO LAKE AVE @ BANTING ST,49.263529,-122.876334,ZN 3, ,0,
3081,53049,WB COMO LAKE AV FS LINTON ST,COMO LAKE AVE @ LINTON ST,49.263447,-122.841783,ZN 3, ,0,
3082,53050,WB COMO LAKE AV FS PROSPECT ST,COMO LAKE AVE @ PROSPECT ST,49.263459,-122.843923,ZN 3, ,0,
3083,53051,WB COMO LAKE AV FS POIRIER ST,COMO LAKE AVE @ POIRIER ST,49.263492,-122.847098,ZN 3, ,0,
3084,53052,WB COMO LAKE AV FS WASCO ST,COMO LAKE AVE @ WASCO ST,49.263498,-122.850097,ZN 3, ,0,
3085,53053,WB COMO LAKE AV FS CRESTWOOD DR,COMO LAKE AVE @ CRESTWOOD DR,49.263528,-122.853889,ZN 3, ,0,
3086,53054,WB COMO LAKE AV FS GATENSBURY ST,COMO LAKE AVE @ GATENSBURY ST,49.263557,-122.858170,ZN 3, ,0,
3087,53055,WB COMO LAKE AV FS PORTER ST,COMO LAKE AVE @ PORTER ST,49.263585,-122.863597,ZN 3, ,0,
3088,53056,WB COMO LAKE AV FS BLUE MOUNTAIN ST,COMO LAKE AVE @ BLUE MOUNTAIN ST,49.263645,-122.869222,ZN 3, ,0,
3089,53057,WB COMO LAKE AV FS TOWNLEY ST,COMO LAKE AVE @ TOWNLEY ST,49.263652,-122.874696,ZN 3, ,0,
3091,53059,WB COMO LAKE AV FS DOGWOOD ST,COMO LAKE AVE @ DOGWOOD ST,49.263416,-122.884979,ZN 3, ,0,
3092,59003,WB COMO LAKE AV FS ELMWOOD ST,COMO LAKE AVE @ ELMWOOD ST,49.263167,-122.889691,ZN 3, ,0,
11897,61746,WB COMO LAKE AV FS BANTING ST,COMO LAKE AV @ BANTING ST,49.263666,-122.877786,ZN 3, ,0,
11898,61748,WB COMO LAKE AV FS ROBINSON ST,COMO LAKE AVE @ ROBINSON ST,49.263622,-122.881102,ZN 3, ,0,
2833,52804,METROTOWN STN BAY 6,METROTOWN STATION @ BAY 6,49.225985,-123.002908,ZN 2, ,0,
3094,53061,EB DOVER ST FS NELSON AV,DOVER ST @ NELSON AVE,49.229851,-122.993592,ZN 2, ,0,
3095,53062,EB OAKLAND ST FS ROYAL OAK AV,OAKLAND ST @ ROYAL OAK AVE,49.229773,-122.988023,ZN 2, ,0,
3096,53063,EB OAKLAND ST FS DENBIGH AV,OAKLAND ST @ DENBIGH AVE,49.229538,-122.983699,ZN 2, ,0,
3097,53064,EB OAKLAND ST FS DUFFERIN AV,OAKLAND ST @ DUFFERIN AVE,49.228906,-122.980245,ZN 2, ,0,
3098,53065,EB OAKLAND ST NS WALTHAM AV,OAKLAND ST @ WALTHAM AVE,49.229180,-122.976840,ZN 2, ,0,
3099,53066,EB OAKLAND ST FS GILLEY AV,OAKLAND ST @ GILLEY AVE,49.229330,-122.971492,ZN 2, ,0,
3100,53067,EB OAKLAND ST FS BRANTFORD AV,OAKLAND ST @ BRANTFORD AVE,49.229258,-122.967266,ZN 2, ,0,
3101,53068,SB SPERLING AV FS CANADA WAY,SPERLING AVE @ CANADA WAY,49.239330,-122.964769,ZN 2, ,0,
3102,53069,NB DEER LAKE AV AT HERITAGE VILLAGE,DEER LAKE AVE @ HERITAGE VILLAGE,49.240561,-122.967994,ZN 2, ,0,
3103,53070,WB DEER LAKE AV NS ROWAN AV,DEER LAKE AVE @ ROWAN AVE,49.241854,-122.972129,ZN 2, ,0,
3025,52994,NB DUTHIE AV FS CURTIS ST,DUTHIE AVE @ CURTIS ST,49.275691,-122.953359,ZN 2, ,0,
3026,52995,NB DUTHIE AV  FS UNION ST,DUTHIE AVE @ UNION ST,49.278087,-122.953333,ZN 2, ,0,
2836,52807,SFU TRANSIT EXCHANGE BAY 3,SFU TRANSIT EXCHANGE @ BAY 3,49.278466,-122.912681,ZN 2, ,0,
8679,58442,SPERLING STN BAY 2,SPERLING STN @ BAY 2,49.258896,-122.964006,ZN 2, ,0,
3024,52993,NB DUTHIE AV FS HALIFAX ST,DUTHIE AVE @ HALIFAX ST,49.268274,-122.953426,ZN 2, ,0,
11001,52535,EB BROADWAY FS E ELLERSLIE AV,BROADWAY @ E ELLERSLIE AVE,49.261479,-122.956905,ZN 2, ,0,
3028,59378,SB DUTHIE AV FS UNION ST,DUTHIE AVE @ UNION ST,49.277502,-122.953510,ZN 2, ,0,
3120,53087,EB DEER LAKE AV FS ROWAN AV,DEER LAKE AV @ ROWAN AVE,49.241744,-122.972365,ZN 2, ,0,
3121,53088,SB DEER LAKE AV AT SHADBOLT CENTRE,DEER LAKE AVE @ SHADBOLT CENTRE,49.240017,-122.968103,ZN 2, ,0,
3122,53089,WB OAKLAND ST FS WALKER AV,OAKLAND ST @ WALKER AVE,49.229722,-122.964906,ZN 2, ,0,
3123,53090,WB OAKLAND ST NS BRANTFORD AV,OAKLAND ST @ BRANTFORD AVE,49.229358,-122.967541,ZN 2, ,0,
3124,53091,WB OAKLAND ST FS GILLEY AV,OAKLAND ST @ GILLEY AVE,49.229447,-122.972374,ZN 2, ,0,
3125,53092,WB OAKLAND ST AT WALTHAM AV,OAKLAND ST @ WALTHAM AVE,49.229383,-122.976566,ZN 2, ,0,
3126,53093,WB OAKLAND ST NS ELGIN PL,OAKLAND ST @ ELGIN PL,49.229561,-122.982165,ZN 2, ,0,
3127,53094,WB OAKLAND ST FS OAKDALE RD,OAKLAND ST @ OAKDALE RD,49.229706,-122.986269,ZN 2, ,0,
3128,53095,WB DOVER ST FS ROYAL OAK AV,DOVER ST @ ROYAL OAK AVE,49.229976,-122.989631,ZN 2, ,0,
2855,52826,SB DUTHIE AV FS KITCHENER ST,DUTHIE AVE @ KITCHENER ST,49.271123,-122.953592,ZN 2, ,0,
2863,52834,SB DUTHIE AV NS BROADWAY,DUTHIE AVE @ BROADWAY,49.261553,-122.953511,ZN 2, ,0,
2591,52566,WB BROADWAY FS BAINBRIDGE AV,BROADWAY @ BAINBRIDGE AVE,49.261513,-122.956521,ZN 2, ,0,
2592,52567,WB BROADWAY FS CLIFF AV,BROADWAY @ CLIFF AVE,49.261966,-122.959556,ZN 2, ,0,
11939,58188,NB WHITING WAY NS COTTONWOOD AVE,WHITING WAY @ COTTONWOOD AVE,49.258498,-122.891797,ZN 3, ,0,
3469,53431,EB CHILKO DR FS MARINER WAY,CHILKO DR @ MARINER WAY,49.255690,-122.814605,ZN 3, ,0,
3470,53432,EB CHILKO DR FS DOUGLAS DR,CHILKO DR @ DOUGLAS DR,49.256416,-122.812244,ZN 3, ,0,
3471,53433,EB CHILKO DR FS MARA DR,CHILKO DR @ MARA DR,49.255560,-122.809453,ZN 3, ,0,
3472,53434,EB CHILKO DR FS RIVERVIEW CRES,CHILKO DR @ RIVERVIEW CRES,49.253690,-122.806443,ZN 3, ,0,
3473,53435,EB CHILKO DR FS EASTLAKE GATE,CHILKO DR @ EASTLAKE GATE,49.255943,-122.804616,ZN 3, ,0,
3474,53436,EB CHILKO DR AT SILVER LAKE PL,CHILKO DR @ SILVER LAKE PL,49.258437,-122.803009,ZN 3, ,0,
3475,53437,EB CHILKO DR FS TATLA PL,CHILKO DR @ TATLA PL,49.261488,-122.800131,ZN 3, ,0,
3486,53448,SB LOUGHEED HWY FS DEWDNEY TRUNK,LOUGHEED HWY @ DEWDNEY TRUNK RD,49.267585,-122.798910,ZN 3, ,0,
3499,53461,WB CHILKO DR FS SHARPE ST,CHILKO DR @ SHARPE ST,49.262709,-122.799255,ZN 3, ,0,
3500,53462,WB CHILKO DR FS TATLA PL,CHILKO DR @ TATLA PL,49.261071,-122.800698,ZN 3, ,0,
3501,53463,WB CHILKO DR FS SILVER LAKE PL,CHILKO DR @ SILVER LAKE PL,49.258307,-122.803291,ZN 3, ,0,
3502,53464,WB CHILKO DR FS EASTLAKE GATE,CHILKO DR @ EASTLAKE GATE,49.255477,-122.805096,ZN 3, ,0,
3503,53465,WB CHILKO DR NS RIVERVIEW CRES,CHILKO DR @ RIVERVIEW CRES,49.254320,-122.805840,ZN 3, ,0,
3504,53466,WB CHILKO DR FS MARA DR,CHILKO DR @ MARA DR,49.256125,-122.809490,ZN 3, ,0,
3505,53467,WB CHILKO DR FS NADINA DR,CHILKO DR @ NADINA DR,49.256567,-122.812307,ZN 3, ,0,
3663,53624,WB 6 AV NS 8 ST-,6 AVE @ 8 ST,49.211651,-122.923263,ZN 2, ,0,
3590,53551,EB FOSTER AV FS MIDVALE ST,FOSTER AVE @ MIDVALE ST,49.255983,-122.837510,ZN 3, ,0,
3591,53552,SB HILLCREST ST FS FOSTER AV,HILLCREST ST @ FOSTER AVE,49.255765,-122.835444,ZN 3, ,0,
3592,53553,SB HILLCREST ST FS WINSLOW AV,HILLCREST ST @ WINSLOW AVE,49.253517,-122.835512,ZN 3, ,0,
3593,53554,SB HILLCREST ST FS KING ALBERT AV,HILLCREST ST @ KING ALBERT AVE,49.250624,-122.835593,ZN 3, ,0,
3594,53555,SB MUNDY ST FS AUSTIN AV,MUNDY ST @ AUSTIN AVE,49.248046,-122.834364,ZN 3, ,0,
3595,53556,SB MUNDY ST AT 400 BLOCK,MUNDY ST @ 400 BLOCK,49.245996,-122.834334,ZN 3, ,0,
3596,53557,SB MUNDY ST FS GALE AV,MUNDY ST @ GALE AVE,49.244091,-122.834310,ZN 3, ,0,
3597,53558,SB MUNDY ST FS MONTEREY AV,MUNDY ST @ MONTEREY AVE,49.241223,-122.834281,ZN 3, ,0,
3598,53559,SB MUNDY ST FS LECLAIR DR,MUNDY ST @ LECLAIR DR,49.238820,-122.834253,ZN 3, ,0,
3599,53560,SB MUNDY ST FS DAWES HILL RD,MUNDY ST @ DAWES HILL RD,49.235499,-122.834185,ZN 3, ,0,
3600,53561,SB MUNDY ST FS HILLSIDE AV,MUNDY ST @ HILLSIDE AVE,49.232574,-122.835743,ZN 3, ,0,
3603,53564,WB BRUNETTE AV NS HILLSIDE AV,BRUNETTE AVE @ HILLSIDE AVE,49.232519,-122.841286,ZN 3, ,0,
3604,53565,WB BRUNETTE AV NS WILTSHIRE AV,BRUNETTE AVE @ WILTSHIRE AVE,49.234780,-122.842729,ZN 3, ,0,
3605,53566,WB BRUNETTE AV NS PARE CRT,BRUNETTE AVE @ PARE CRT,49.237852,-122.843755,ZN 3, ,0,
3606,53567,WB BRUNETTE AV AT CAYER ST,BRUNETTE AVE @ CAYER ST,49.238538,-122.846404,ZN 3, ,0,
3402,53365,SB SCHOOLHOUSE ST FS COMO LAKE AV,SCHOOLHOUSE ST @ COMO LAKE AVE,49.263032,-122.852129,ZN 3, ,0,
3403,53366,SB SCHOOLHOUSE ST FS REGAN AV,SCHOOLHOUSE ST @ REGAN AVE,49.261193,-122.852154,ZN 3, ,0,
3404,53367,SB SCHOOLHOUSE ST FS SMITH AV,SCHOOLHOUSE ST @ SMITH AVE,49.259490,-122.852180,ZN 3, ,0,
3405,53368,SB SCHOOLHOUSE ST FS CAMBRIDGE DR,SCHOOLHOUSE ST @ CAMBRIDGE DR,49.257311,-122.852233,ZN 3, ,0,
3589,53550,EB FOSTER AV FS LINTON ST,FOSTER AVE @ LINTON ST,49.255992,-122.840388,ZN 3, ,0,
3601,59001,WB CAPE HORN AV FS MUNDY ST,CAPE HORN AVE @ MUNDY ST,49.230888,-122.837596,ZN 3, ,0,
3554,53516,EB BRUNETTE AV FS LAURENTIAN CRES,BRUNETTE AVE @ LAURENTIAN CRES,49.239676,-122.849021,ZN 3, ,0,
3555,53517,EB BRUNETTE AV FS CAYER ST,BRUNETTE AVE @ CAYER ST,49.238246,-122.845947,ZN 3, ,0,
3556,53518,EB BRUNETTE AV AT PARE CRT,BRUNETTE AVE @ PARE CRT,49.237705,-122.843829,ZN 3, ,0,
3557,53519,EB BRUNETTE AV FS PETERSON AV,BRUNETTE AVE @ PETERSON AVE,49.235511,-122.843079,ZN 3, ,0,
3558,53520,EB BRUNETTE AV FS HILLSIDE AV,BRUNETTE AVE @ HILLSIDE AVE,49.232707,-122.841625,ZN 3, ,0,
3559,53521,NB MUNDY ST FS CAPE HORN AV,MUNDY ST @ CAPE HORN AVE,49.231173,-122.836795,ZN 3, ,0,
3560,58610,NB MUNDY ST NS HILLSIDE AV,MUNDY ST @ HILLSIDE AVE,49.232684,-122.835451,ZN 3, ,0,
3561,53523,NB MUNDY ST FS DAWES HILL RD,MUNDY ST @ DAWES HILL RD,49.236166,-122.834019,ZN 3, ,0,
3562,58609,NB MUNDY ST FS PARADISE AV,MUNDY ST @ PARADISE AVE,49.240512,-122.834106,ZN 3, ,0,
3563,53525,NB MUNDY ST NS KUGLER AV,MUNDY ST @ KUGLER AVE,49.243094,-122.834133,ZN 3, ,0,
3564,53526,NB MUNDY ST AT 400 BLOCK,MUNDY ST @ 400 BLOCK,49.247124,-122.834152,ZN 3, ,0,
3565,53527,NB HILLCREST ST FS AUSTIN AV,HILLCREST ST @ AUSTIN AVE,49.249448,-122.835452,ZN 3, ,0,
3566,53528,NB HILLCREST ST FS KING ALBERT AV,HILLCREST ST @ KING ALBERT AVE,49.251148,-122.835415,ZN 3, ,0,
3567,53529,NB HILLCREST ST FS WINSLOW AV,HILLCREST ST @ WINSLOW AVE,49.254023,-122.835338,ZN 3, ,0,
3568,53530,WB FOSTER AV FS HILLCREST ST,FOSTER AVE @ HILLCREST ST,49.256072,-122.835917,ZN 3, ,0,
3376,53339,NB SCHOOLHOUSE ST FS FOSTER AV,SCHOOLHOUSE ST @ FOSTER AVE,49.256567,-122.852096,ZN 3, ,0,
